0.0008,1000
0.0004,1100
0.0006,1200
0.0008,1300
0.0009,1400
0.0007,1500
0.0012,1600
0.001,1700
0.0013,1800
0.0011,1900
0.0012,2000
0.0015,2100
0.0014,2200
0.0015,2300
0.0015,2400
0.0018,2500
0.0016,2600
0.0016,2700
0.0016,2800
0.0014,2900
0.0021,3000
0.0025,3100
0.0018,3200
0.0023,3300
0.0022,3400
0.0027,3500
0.0026,3600
0.0025,3700
0.0028,3800
0.0027,3900
0.0025,4000
0.0043,4100
0.003,4200
0.0034,4300
0.0027,4400
0.0032,4500
0.0034,4600
0.0036,4700
0.0036,4800
0.0036,4900
0.0041,5000
0.0041,5100
0.0042,5200
0.0038,5300
0.0043,5400
0.0042,5500
0.0043,5600
0.0044,5700
0.0048,5800
0.0045,5900
0.0044,6000
0.0047,6100
0.0054,6200
0.0049,6300
0.006,6400
0.0054,6500
0.0054,6600
0.0049,6700
0.0054,6800
0.0055,6900
0.0051,7000
0.0059,7100
0.0058,7200
0.0066,7300
0.006,7400
0.0063,7500
0.0064,7600
0.0062,7700
0.0056,7800
0.0063,7900
0.0065,8000
0.0063,8100
0.0092,8200
0.0073,8300
0.0069,8400
0.0073,8500
0.0069,8600
0.0077,8700
0.0076,8800
0.0071,8900
0.008,9000
0.0081,9100
0.0081,9200
0.0088,9300
0.0075,9400
0.0077,9500
0.0087,9600
0.008,9700
0.0083,9800
0.0085,9900
0.0089,10000
0.009,10100
0.0092,10200
0.0101,10300
0.0096,10400
0.0099,10500
0.0096,10600
0.009,10700
0.0095,10800
0.0092,10900
0.0102,11000
0.009,11100
0.0103,11200
0.0109,11300
0.0097,11400
0.0095,11500
0.0104,11600
0.0101,11700
0.0109,11800
0.0104,11900
0.0113,12000
0.011,12100
0.0111,12200
0.0166,12300
0.0117,12400
0.0113,12500
0.0123,12600
0.0111,12700
0.014,12800
0.0114,12900
0.0115,13000
0.012,13100
0.0118,13200
0.0126,13300
0.0122,13400
0.0121,13500
0.0119,13600
0.0121,13700
0.0123,13800
0.0128,13900
0.0126,14000
0.0123,14100
0.0134,14200
0.0137,14300
0.0141,14400
0.0131,14500
0.0142,14600
0.0135,14700
0.0136,14800
0.0138,14900
0.0135,15000
0.0142,15100
0.0137,15200
0.0133,15300
0.0155,15400
0.014,15500
0.0145,15600
0.0138,15700
0.0145,15800
0.0154,15900
0.0165,16000
0.0154,16100
0.0159,16200
0.015,16300
0.0221,16400
0.0167,16500
0.0158,16600
0.0157,16700
0.016,16800
0.0177,16900
0.0185,17000
0.0181,17100
0.0165,17200
0.0155,17300
0.0165,17400
0.0165,17500
0.0177,17600
0.0159,17700
0.0166,17800
0.0166,17900
0.0168,18000
0.0168,18100
0.0173,18200
0.0176,18300
0.0181,18400
0.0186,18500
0.0178,18600
0.0184,18700
0.019,18800
0.019,18900
0.0186,19000
0.0187,19100
0.0225,19200
0.0231,19300
0.0199,19400
0.0213,19500
0.0195,19600
0.0188,19700
0.0189,19800
0.0194,19900
0.0206,20000
0.0206,20100
0.0199,20200
0.0224,20300
0.0244,20400
0.0266,20500
0.0232,20600
0.0204,20700
0.0201,20800
0.0209,20900
0.0227,21000
0.0253,21100
0.0212,21200
0.0214,21300
0.0218,21400
0.021,21500
0.0212,21600
0.0212,21700
0.0212,21800
0.0218,21900
0.0213,22000
0.0217,22100
0.0214,22200
0.0221,22300
0.0232,22400
0.023,22500
0.0235,22600
0.0225,22700
0.0229,22800
0.0226,22900
0.0223,23000
0.0207,23100
0.0245,23200
0.0246,23300
0.0227,23400
0.0236,23500
0.0246,23600
0.0242,23700
0.0243,23800
0.0234,23900
0.0249,24000
0.0244,24100
0.0249,24200
0.0243,24300
0.025,24400
0.0258,24500
0.0362,24600
0.0295,24700
0.0285,24800
0.0278,24900
0.027,25000
0.0294,25100
0.0271,25200
0.0254,25300
0.0266,25400
0.0257,25500
0.0358,25600
0.0262,25700
0.0265,25800
0.0254,25900
0.0276,26000
0.0263,26100
0.0259,26200
0.03,26300
0.0266,26400
0.028,26500
0.0285,26600
0.0304,26700
0.0302,26800
0.028,26900
0.026,27000
0.0272,27100
0.0283,27200
0.0272,27300
0.0287,27400
0.0287,27500
0.0292,27600
0.0287,27700
0.0284,27800
0.0287,27900
0.0292,28000
0.0287,28100
0.0292,28200
0.0297,28300
0.0297,28400
0.0288,28500
0.03,28600
0.0379,28700
0.0332,28800
0.0319,28900
0.0304,29000
0.0299,29100
0.0316,29200
0.0295,29300
0.0308,29400
0.0299,29500
0.0303,29600
0.0364,29700
0.0301,29800
0.0295,29900
0.0324,30000
0.0296,30100
0.0311,30200
0.0318,30300
0.032,30400
0.0314,30500
0.0321,30600
0.0323,30700
0.034,30800
0.0327,30900
0.0324,31000
0.0315,31100
0.0331,31200
0.0325,31300
0.0317,31400
0.0339,31500
0.032,31600
0.0331,31700
0.0344,31800
0.0323,31900
0.0372,32000
0.0335,32100
0.0336,32200
0.0352,32300
0.0347,32400
0.0352,32500
0.0351,32600
0.0357,32700
0.0477,32800
0.0399,32900
0.038,33000
0.0363,33100
0.036,33200
0.0363,33300
0.0356,33400
0.0359,33500
0.0368,33600
0.0367,33700
0.0408,33800
0.0355,33900
0.0364,34000
0.0369,34100
0.036,34200
0.0363,34300
0.0366,34400
0.0368,34500
0.0364,34600
0.0371,34700
0.0392,34800
0.0367,34900
0.0376,35000
0.0363,35100
0.0388,35200
0.0374,35300
0.0383,35400
0.0365,35500
0.038,35600
0.0375,35700
0.037,35800
0.0384,35900
0.0387,36000
0.0396,36100
0.0391,36200
0.038,36300
0.0387,36400
0.04,36500
0.0392,36600
0.0442,36700
0.0426,36800
0.0475,36900
0.0428,37000
0.0411,37100
0.0407,37200
0.0404,37300
0.0403,37400
0.0396,37500
0.0411,37600
0.041,37700
0.0408,37800
0.0439,37900
0.0413,38000
0.0404,38100
0.0408,38200
0.0419,38300
0.049,38400
0.042,38500
0.0436,38600
0.0413,38700
0.0436,38800
0.0437,38900
0.0446,39000
0.0424,39100
0.0427,39200
0.0434,39300
0.0428,39400
0.0415,39500
0.0427,39600
0.0424,39700
0.0423,39800
0.0434,39900
0.0465,40000
0.0439,40100
0.0444,40200
0.0428,40300
0.0451,40400
0.0448,40500
0.0447,40600
0.0439,40700
0.0468,40800
0.0435,40900
0.0606,41000
0.0512,41100
0.0491,41200
0.0475,41300
0.0476,41400
0.0459,41500
0.049,41600
0.0467,41700
0.046,41800
0.0463,41900
0.049,42000
0.0458,42100
0.0467,42200
0.0451,42300
0.0476,42400
0.0511,42500
0.0479,42600
0.0476,42700
0.0499,42800
0.0491,42900
0.0478,43000
0.05,43100
0.0491,43200
0.0483,43300
0.0489,43400
0.0481,43500
0.0479,43600
0.05,43700
0.0486,43800
0.0498,43900
0.052,44000
0.054,44100
0.0588,44200
0.063,44300
0.0636,44400
0.0601,44500
0.0511,44600
0.0504,44700
0.0563,44800
0.0522,44900
0.0496,45000
0.0592,45100
0.0556,45200
0.0519,45300
0.05,45400
0.0503,45500
0.0508,45600
0.0513,45700
0.0507,45800
0.0513,45900
0.0516,46000
0.0532,46100
0.0507,46200
0.0482,46300
0.0524,46400
0.0511,46500
0.0555,46600
0.0502,46700
0.0524,46800
0.0515,46900
0.0523,47000
0.0531,47100
0.0544,47200
0.0539,47300
0.0519,47400
0.0531,47500
0.0535,47600
0.0527,47700
0.0539,47800
0.0515,47900
0.056,48000
0.0539,48100
0.0534,48200
0.0535,48300
0.0554,48400
0.0555,48500
0.0537,48600
0.054,48700
0.0567,48800
0.0574,48900
0.056,49000
0.0561,49100
0.0805,49200
0.067,49300
0.0643,49400
0.0599,49500
0.06,49600
0.0597,49700
0.0572,49800
0.0581,49900
0.0627,50000
0.0647,50100
0.0643,50200
