0.0007,1000
0.0011,1100
0.0012,1200
0.0016,1300
0.0015,1400
0.0011,1500
0.0019,1600
0.0016,1700
0.0016,1800
0.0018,1900
0.0025,2000
0.0027,2100
0.0027,2200
0.0025,2300
0.0024,2400
0.0032,2500
0.0031,2600
0.0035,2700
0.0036,2800
0.0038,2900
0.0039,3000
0.0047,3100
0.0048,3200
0.0041,3300
0.0041,3400
0.0041,3500
0.0057,3600
0.0048,3700
0.0053,3800
0.0048,3900
0.0057,4000
0.0095,4100
0.0061,4200
0.0062,4300
0.0065,4400
0.0061,4500
0.0066,4600
0.0067,4700
0.0072,4800
0.0072,4900
0.0071,5000
0.0072,5100
0.0081,5200
0.0079,5300
0.0076,5400
0.0078,5500
0.0078,5600
0.0081,5700
0.0088,5800
0.0092,5900
0.0089,6000
0.0095,6100
0.0122,6200
0.0104,6300
0.0129,6400
0.0105,6500
0.0105,6600
0.011,6700
0.0114,6800
0.0115,6900
0.0105,7000
0.0113,7100
0.0127,7200
0.0117,7300
0.0118,7400
0.0126,7500
0.0127,7600
0.0139,7700
0.0129,7800
0.0125,7900
0.0139,8000
0.0131,8100
0.0223,8200
0.0159,8300
0.0145,8400
0.0141,8500
0.0147,8600
0.015,8700
0.0155,8800
0.0156,8900
0.0149,9000
0.0161,9100
0.0164,9200
0.0163,9300
0.0158,9400
0.0166,9500
0.0186,9600
0.0165,9700
0.0177,9800
0.0195,9900
0.0198,10000
0.0178,10100
0.0181,10200
0.0216,10300
0.0202,10400
0.021,10500
0.0187,10600
0.0192,10700
0.0193,10800
0.0197,10900
0.0193,11000
0.0197,11100
0.0212,11200
0.0233,11300
0.0214,11400
0.0204,11500
0.0216,11600
0.02,11700
0.0223,11800
0.0211,11900
0.0226,12000
0.0224,12100
0.0217,12200
0.0411,12300
0.0284,12400
0.0267,12500
0.0237,12600
0.0258,12700
0.0324,12800
0.0246,12900
0.0236,13000
0.0251,13100
0.0263,13200
0.0257,13300
0.028,13400
0.026,13500
0.0261,13600
0.0269,13700
0.027,13800
0.0262,13900
0.0267,14000
0.0271,14100
0.0276,14200
0.0276,14300
0.0319,14400
0.0315,14500
0.0298,14600
0.0284,14700
0.0292,14800
0.0287,14900
0.0295,15000
0.0289,15100
0.0293,15200
0.0301,15300
0.0327,15400
0.0301,15500
0.0303,15600
0.0305,15700
0.0297,15800
0.0331,15900
0.035,16000
0.0315,16100
0.0331,16200
0.0332,16300
0.0554,16400
0.0405,16500
0.0394,16600
0.0355,16700
0.0369,16800
0.0419,16900
0.0358,17000
0.0356,17100
0.0356,17200
0.0367,17300
0.0372,17400
0.0366,17500
0.0376,17600
0.0357,17700
0.0357,17800
0.0359,17900
0.0381,18000
0.0384,18100
0.0408,18200
0.0507,18300
0.0541,18400
0.0617,18500
0.055,18600
0.054,18700
0.0558,18800
0.0552,18900
0.0515,19000
0.0507,19100
0.0748,19200
0.0588,19300
0.0634,19400
0.0467,19500
0.0474,19600
0.0442,19700
0.0428,19800
0.0415,19900
0.0535,20000
0.0465,20100
0.0434,20200
0.0424,20300
0.0492,20400
0.0688,20500
0.0512,20600
0.0494,20700
0.0492,20800
0.0484,20900
0.0533,21000
0.0485,21100
0.0454,21200
0.0609,21300
0.0544,21400
0.047,21500
0.0496,21600
0.0475,21700
0.046,21800
0.0479,21900
0.0478,22000
0.0481,22100
0.0486,22200
0.0486,22300
0.0522,22400
0.0486,22500
0.0545,22600
0.0495,22700
0.0505,22800
0.0491,22900
0.0496,23000
0.0489,23100
0.0519,23200
0.0546,23300
0.0499,23400
0.0512,23500
0.0547,23600
0.0511,23700
0.0505,23800
0.0518,23900
0.0548,24000
0.0524,24100
0.0542,24200
0.0524,24300
0.0532,24400
0.0556,24500
0.0959,24600
0.0726,24700
0.0691,24800
0.0628,24900
0.0658,25000
0.0644,25100
0.0603,25200
0.0603,25300
0.0637,25400
0.0635,25500
0.0862,25600
0.0592,25700
0.0589,25800
0.0593,25900
0.0634,26000
0.0609,26100
0.0612,26200
0.0668,26300
0.0623,26400
0.0639,26500
0.0637,26600
0.0686,26700
0.0634,26800
0.0606,26900
0.067,27000
0.0632,27100
0.0645,27200
0.0639,27300
0.0647,27400
0.0636,27500
0.0697,27600
0.065,27700
0.0627,27800
0.062,27900
0.0665,28000
0.0665,28100
0.068,28200
0.0677,28300
0.0673,28400
0.0663,28500
0.0658,28600
0.0958,28700
0.0786,28800
0.0728,28900
0.0695,29000
0.0695,29100
0.0728,29200
0.0676,29300
0.0747,29400
0.0709,29500
0.0726,29600
0.0986,29700
0.08,29800
0.0757,29900
0.1113,30000
0.0712,30100
0.075,30200
0.071,30300
0.0736,30400
0.0696,30500
0.0755,30600
0.0721,30700
0.0785,30800
0.0742,30900
0.0766,31000
0.0888,31100
0.0792,31200
0.0989,31300
0.084,31400
0.0841,31500
0.0806,31600
0.0866,31700
0.0801,31800
0.0809,31900
0.0922,32000
0.0848,32100
0.0812,32200
0.0885,32300
0.0887,32400
0.0831,32500
0.0808,32600
0.0823,32700
0.1364,32800
0.1109,32900
0.1339,33000
0.1242,33100
0.0981,33200
0.098,33300
0.1054,33400
0.1029,33500
0.1263,33600
0.1114,33700
0.1295,33800
0.086,33900
0.09,34000
0.0952,34100
0.1,34200
0.095,34300
0.0928,34400
0.0928,34500
0.0949,34600
0.0909,34700
0.0929,34800
0.0955,34900
0.088,35000
0.0887,35100
0.0975,35200
0.09,35300
0.0894,35400
0.0867,35500
0.0892,35600
0.0927,35700
0.0899,35800
0.1089,35900
0.1055,36000
0.15,36100
0.1012,36200
0.1163,36300
0.0962,36400
0.0923,36500
0.106,36600
0.1066,36700
0.1392,36800
0.139,36900
0.1222,37000
0.0989,37100
0.0985,37200
0.0965,37300
0.098,37400
0.0959,37500
0.1007,37600
0.1007,37700
0.0947,37800
0.1167,37900
0.0998,38000
0.0988,38100
0.0951,38200
0.1136,38300
0.1447,38400
0.1003,38500
0.1125,38600
0.1077,38700
0.1128,38800
0.1077,38900
0.1363,39000
0.1221,39100
0.1342,39200
0.1409,39300
0.138,39400
0.1349,39500
0.152,39600
0.1287,39700
0.1248,39800
0.1183,39900
0.1068,40000
0.1022,40100
0.1067,40200
0.099,40300
0.1023,40400
0.101,40500
0.1043,40600
0.1008,40700
0.1062,40800
0.1062,40900
0.1575,41000
0.1253,41100
0.1262,41200
0.1149,41300
0.1148,41400
0.1162,41500
0.1173,41600
0.1119,41700
0.1119,41800
0.1113,41900
0.1199,42000
0.1089,42100
0.1077,42200
0.1088,42300
0.1123,42400
0.1259,42500
0.1129,42600
0.1091,42700
0.1127,42800
0.1151,42900
0.1148,43000
0.1176,43100
0.1177,43200
0.1093,43300
0.1114,43400
0.1089,43500
0.1121,43600
0.1104,43700
0.1128,43800
0.1106,43900
0.1135,44000
0.1177,44100
0.1134,44200
0.1161,44300
0.1151,44400
0.1191,44500
0.1173,44600
0.1177,44700
0.1363,44800
0.1219,44900
0.1217,45000
0.1533,45100
0.1332,45200
0.126,45300
0.1203,45400
0.1258,45500
0.1251,45600
0.1274,45700
0.1225,45800
0.1241,45900
0.1252,46000
0.1297,46100
0.1203,46200
0.1282,46300
0.1236,46400
0.1194,46500
0.1342,46600
0.1234,46700
0.126,46800
0.1271,46900
0.1361,47000
0.1333,47100
0.1557,47200
0.1548,47300
0.1374,47400
0.152,47500
0.1442,47600
0.1395,47700
0.1364,47800
0.1471,47900
0.1465,48000
0.1442,48100
0.1367,48200
0.1327,48300
0.1484,48400
0.1395,48500
0.1318,48600
0.1511,48700
0.1526,48800
0.1439,48900
0.1388,49000
0.138,49100
0.2488,49200
0.1909,49300
0.2007,49400
0.2015,49500
0.1969,49600
0.1865,49700
0.1894,49800
0.1876,49900
0.1847,50000
0.1775,50100
0.1802,50200
0.1863,50300
0.1959,50400
0.1735,50500
0.1482,50600
0.1563,50700
0.1469,50800
0.1439,50900
0.1452,51000
0.1452,51100
0.2377,51200
0.1495,51300
0.1426,51400
0.1408,51500
0.139,51600
0.1398,51700
0.1422,51800
0.1492,51900
0.1533,52000
0.1444,52100
0.1441,52200
0.1583,52300
0.1427,52400
0.1528,52500
0.151,52600
0.145,52700
0.1518,52800
0.1455,52900
0.1526,53000
0.1505,53100
0.1517,53200
0.1825,53300
0.1597,53400
0.1572,53500
0.1542,53600
0.1533,53700
0.15,53800
0.155,53900
0.1498,54000
0.1521,54100
0.1523,54200
0.1561,54300
0.1632,54400
0.1478,54500
0.1517,54600
0.1479,54700
0.1594,54800
0.1486,54900
0.1508,55000
0.1575,55100
0.157,55200
0.2156,55300
0.1551,55400
0.1541,55500
0.1487,55600
0.1497,55700
0.1483,55800
0.1532,55900
0.1608,56000
0.1522,56100
0.1614,56200
0.1539,56300
0.1605,56400
0.1582,56500
0.161,56600
0.1531,56700
0.1611,56800
0.1577,56900
0.1573,57000
0.1612,57100
0.1615,57200
0.1647,57300
0.2243,57400
0.1888,57500
0.1904,57600
0.1738,57700
0.1749,57800
0.1682,57900
0.167,58000
0.1709,58100
0.1738,58200
0.1679,58300
0.1734,58400
0.1681,58500
0.1643,58600
0.1727,58700
0.1642,58800
0.1718,58900
0.1651,59000
0.1657,59100
0.1755,59200
0.1768,59300
0.228,59400
0.1754,59500
0.1684,59600
0.1632,59700
0.1682,59800
0.159,59900
0.17,60000
0.1665,60100
0.1699,60200
0.1692,60300
0.1693,60400
0.1711,60500
0.1696,60600
0.1668,60700
0.1786,60800
0.1691,60900
0.1768,61000
0.1754,61100
0.1718,61200
0.1746,61300
0.1754,61400
0.2107,61500
0.1961,61600
0.1856,61700
0.1807,61800
0.1782,61900
0.1764,62000
0.1794,62100
0.1711,62200
0.1746,62300
0.1824,62400
0.181,62500
0.1762,62600
0.1724,62700
0.1791,62800
0.1767,62900
0.185,63000
0.1723,63100
0.1842,63200
0.1802,63300
0.1841,63400
0.2348,63500
0.1905,63600
0.1829,63700
0.1758,63800
0.1765,63900
0.2203,64000
0.1798,64100
0.1905,64200
0.1803,64300
0.181,64400
0.1793,64500
0.1873,64600
0.182,64700
0.1836,64800
0.1887,64900
0.1848,65000
0.184,65100
0.1892,65200
0.1916,65300
0.1866,65400
0.191,65500
0.3147,65600
0.2722,65700
0.2423,65800
0.2412,65900
0.236,66000
0.2143,66100
0.2169,66200
0.2142,66300
0.2186,66400
0.22,66500
0.2143,66600
0.2096,66700
0.2035,66800
0.206,66900
0.2072,67000
0.2091,67100
0.2159,67200
0.208,67300
0.2132,67400
0.2073,67500
0.2407,67600
0.207,67700
0.2009,67800
0.1969,67900
0.2039,68000
0.2231,68100
0.2023,68200
0.2046,68300
0.2051,68400
0.2141,68500
0.2061,68600
0.21,68700
0.2131,68800
0.2158,68900
0.2086,69000
0.2034,69100
